Anfangszeit - hh:mm:ss.ms	Anfangszeit - ss.msec	Anfangszeit - msec	Endzeit - hh:mm:ss.ms	Endzeit - ss.msec	Endzeit - msec	Dauer - hh:mm:ss.ms	Dauer - ss.msec	Dauer - msec	Blickzuwendung	Aktion	Interface-Bildnr.	Datei	Verzeichnis (Pfad)
00:47:47.100	2867.1	2867100	00:47:50.901	2870.901	2870901	00:00:03.801	3.801	3801		1	5	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:48:24.702	2904.702	2904702	00:48:27.942	2907.942	2907942	00:00:03.240	3.24	3240		1	5	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:49:03.703	2943.703	2943703	00:49:06.944	2946.944	2946944	00:00:03.241	3.241	3241		1	5	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:54:05.464	3245.464	3245464	00:54:09.344	3249.344	3249344	00:00:03.880	3.88	3880		1	6	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:54:45.261	3285.261	3285261	00:54:47.901	3287.901	3287901	00:00:02.640	2.64	2640		1	6	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:55:40.105	3340.105	3340105	00:55:44.705	3344.705	3344705	00:00:04.600	4.6	4600		1	6	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:15:16.600	916.6	916600	00:17:21.600	1041.6	1041600	00:02:05.000	125.0	125000			1	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:26:57.600	1617.6	1617600	00:29:01.600	1741.6	1741600	00:02:04.000	124.0	124000			2	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:33:43.600	2023.6	2023600	00:35:52.600	2152.6	2152600	00:02:09.000	129.0	129000			3	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:40:08.600	2408.6	2408600	00:42:53.600	2573.6	2573600	00:02:45.000	165.0	165000			4	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:47:08.600	2828.6	2828600	00:49:16.600	2956.6	2956600	00:02:08.000	128.0	128000			5	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:53:13.600	3193.6	3193600	00:55:54.600	3354.6	3354600	00:02:41.000	161.0	161000			6	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:05:25.020	325.02	325020	00:05:28.541	328.541	328541	00:00:03.521	3.521	3521		1	8	Vp434-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-2.eaf
00:06:04.261	364.261	364261	00:06:07.421	367.421	367421	00:00:03.160	3.16	3160		1	8	Vp434-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-2.eaf
00:06:51.261	411.261	411261	00:06:55.102	415.102	415102	00:00:03.841	3.841	3841		1	8	Vp434-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-2.eaf
00:04:38.460	278.46	278460	00:07:00.340	420.34	420340	00:02:21.880	141.88	141880			8	Vp434-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-2.eaf
00:13:13.741	793.741	793741	00:13:14.861	794.861	794861	00:00:01.120	1.12	1120	1	1	1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:13:21.703	801.703	801703	00:13:23.303	803.303	803303	00:00:01.600	1.6	1600	1	1	1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:13:26.464	806.464	806464	00:13:27.224	807.224	807224	00:00:00.760	0.76	760	1		1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:13:38.134	818.134	818134	00:13:39.175	819.175	819175	00:00:01.041	1.041	1041	1	1	1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:13:40.375	820.375	820375	00:13:41.055	821.055	821055	00:00:00.680	0.68	680	1		1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:13:41.896	821.896	821896	00:13:42.376	822.376	822376	00:00:00.480	0.48	480	1		1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:14:19.026	859.026	859026	00:14:19.867	859.867	859867	00:00:00.841	0.841	841	1	1	1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:14:20.307	860.307	860307	00:14:21.347	861.347	861347	00:00:01.040	1.04	1040	1	1	1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:14:22.708	862.708	862708	00:14:23.548	863.548	863548	00:00:00.840	0.84	840	1		1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:19:05.760	1145.76	1145760	00:19:06.441	1146.441	1146441	00:00:00.681	0.681	681	1	1	2	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:19:07.761	1147.761	1147761	00:19:08.241	1148.241	1148241	00:00:00.480	0.48	480	1		2	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:19:51.452	1191.452	1191452	00:19:52.852	1192.852	1192852	00:00:01.400	1.4	1400	1	1	2	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:20:41.943	1241.943	1241943	00:20:42.463	1242.463	1242463	00:00:00.520	0.52	520	1	1	2	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:24:57.000	1497.0	1497000	00:24:58.001	1498.001	1498001	00:00:01.001	1.001	1001	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:24:59.681	1499.681	1499681	00:25:01.161	1501.161	1501161	00:00:01.480	1.48	1480	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:25:02.402	1502.402	1502402	00:25:03.042	1503.042	1503042	00:00:00.640	0.64	640	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:25:04.043	1504.043	1504043	00:25:05.003	1505.003	1505003	00:00:00.960	0.96	960	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:25:06.003	1506.003	1506003	00:25:06.643	1506.643	1506643	00:00:00.640	0.64	640	1		3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:25:40.993	1540.993	1540993	00:25:42.074	1542.074	1542074	00:00:01.081	1.081	1081	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:25:42.674	1542.674	1542674	00:25:43.714	1543.714	1543714	00:00:01.040	1.04	1040	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:25:44.315	1544.315	1544315	00:25:46.595	1546.595	1546595	00:00:02.280	2.28	2280	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:25:47.596	1547.596	1547596	00:25:49.356	1549.356	1549356	00:00:01.760	1.76	1760	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:25:50.957	1550.957	1550957	00:25:53.958	1553.958	1553958	00:00:03.001	3.001	3001	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:25:54.478	1554.478	1554478	00:25:55.158	1555.158	1555158	00:00:00.680	0.68	680	1		3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:26:14.928	1574.928	1574928	00:26:16.369	1576.369	1576369	00:00:01.441	1.441	1441	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:26:16.809	1576.809	1576809	00:26:17.289	1577.289	1577289	00:00:00.480	0.48	480	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:26:18.250	1578.25	1578250	00:26:18.890	1578.89	1578890	00:00:00.640	0.64	640	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:26:19.650	1579.65	1579650	00:26:19.810	1579.81	1579810	00:00:00.160	0.16	160	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:26:20.450	1580.45	1580450	00:26:21.371	1581.371	1581371	00:00:00.921	0.921	921	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:29:56.362	1796.362	1796362	00:29:58.202	1798.202	1798202	00:00:01.840	1.84	1840	1		4	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:30:37.793	1837.793	1837793	00:30:38.593	1838.593	1838593	00:00:00.800	0.8	800	1	1	4	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:31:21.344	1881.344	1881344	00:31:21.985	1881.985	1881985	00:00:00.641	0.641	641	1	1	4	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:36:13.132	2173.132	2173132	00:36:13.452	2173.452	2173452	00:00:00.320	0.32	320	1	1	5	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:06.370	2346.37	2346370	00:39:07.411	2347.411	2347411	00:00:01.041	1.041	1041	1	1	6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:08.411	2348.411	2348411	00:39:09.691	2349.691	2349691	00:00:01.280	1.28	1280	1	1	6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:10.252	2350.252	2350252	00:39:11.532	2351.532	2351532	00:00:01.280	1.28	1280	1	1	6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:12.453	2352.453	2352453	00:39:12.813	2352.813	2352813	00:00:00.360	0.36	360	1	1	6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:14.613	2354.613	2354613	00:39:15.974	2355.974	2355974	00:00:01.361	1.361	1361	1	1	6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:17.654	2357.654	2357654	00:39:17.974	2357.974	2357974	00:00:00.320	0.32	320	1		6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:37.964	2377.964	2377964	00:39:39.405	2379.405	2379405	00:00:01.441	1.441	1441	1	1	6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:39.885	2379.885	2379885	00:39:41.245	2381.245	2381245	00:00:01.360	1.36	1360	1	1	6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:13:12.820	792.82	792820	00:13:12.901	792.901	792901	00:00:00.081	0.081	81		1	1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:13:12.901	792.901	792901	00:13:23.701	803.701	803701	00:00:10.800	10.8	10800		1	1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:13:37.901	817.901	817901	00:13:40.381	820.381	820381	00:00:02.480	2.48	2480		1	1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:14:18.821	858.821	858821	00:14:22.661	862.661	862661	00:00:03.840	3.84	3840		1	1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:19:05.660	1145.66	1145660	00:19:07.820	1147.82	1147820	00:00:02.160	2.16	2160		1	2	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:19:50.463	1190.463	1190463	00:19:53.383	1193.383	1193383	00:00:02.920	2.92	2920		1	2	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:20:41.385	1241.385	1241385	00:20:43.385	1243.385	1243385	00:00:02.000	2.0	2000		1	2	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:24:56.880	1496.88	1496880	00:24:56.881	1496.881	1496881	00:00:00.001	0.001	1		1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:24:56.881	1496.881	1496881	00:25:06.441	1506.441	1506441	00:00:09.560	9.56	9560		1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:25:40.251	1540.251	1540251	00:25:54.891	1554.891	1554891	00:00:14.640	14.64	14640		1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:26:14.653	1574.653	1574653	00:26:22.133	1582.133	1582133	00:00:07.480	7.48	7480		1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:29:51.020	1791.02	1791020	00:29:57.823	1797.823	1797823	00:00:06.803	6.803	6803		1	4	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:30:34.783	1834.783	1834783	00:30:40.944	1840.944	1840944	00:00:06.161	6.161	6161		1	4	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:31:18.304	1878.304	1878304	00:31:23.745	1883.745	1883745	00:00:05.441	5.441	5441		1	4	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:34:54.400	2094.4	2094400	00:34:58.841	2098.841	2098841	00:00:04.441	4.441	4441			5	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:35:33.360	2133.36	2133360	00:35:38.081	2138.081	2138081	00:00:04.721	4.721	4721		1	5	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:36:09.882	2169.882	2169882	00:36:14.483	2174.483	2174483	00:00:04.601	4.601	4601		1	5	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:05.520	2345.52	2345520	00:39:05.600	2345.6	2345600	00:00:00.080	0.08	80		1	6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:05.600	2345.6	2345600	00:39:17.440	2357.44	2357440	00:00:11.840	11.84	11840		1	6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:37.680	2377.68	2377680	00:39:42.121	2382.121	2382121	00:00:04.441	4.441	4441		1	6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:12:22.060	742.06	742060	00:14:28.140	868.14	868140	00:02:06.080	126.08	126080			1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:18:17.700	1097.7	1097700	00:20:51.140	1251.14	1251140	00:02:33.440	153.44	153440			2	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:24:26.980	1466.98	1466980	00:26:26.980	1586.98	1586980	00:02:00.000	120.0	120000			3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:29:25.980	1765.98	1765980	00:31:28.660	1888.66	1888660	00:02:02.680	122.68	122680			4	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:34:25.020	2065.02	2065020	00:36:19.700	2179.7	2179700	00:01:54.680	114.68	114680			5	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:38:45.961	2325.961	2325961	00:40:01.560	2401.56	2401560	00:01:15.599	75.599	75599			6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:00:26.220	26.22	26220	00:00:27.341	27.341	27341	00:00:01.121	1.121	1121	1	1	6	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:00:28.741	28.741	28741	00:00:30.062	30.062	30062	00:00:01.321	1.321	1321	1	1	6	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:00:35.943	35.943	35943	00:00:36.343	36.343	36343	00:00:00.400	0.4	400	1		6	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:05:59.991	359.991	359991	00:06:00.431	360.431	360431	00:00:00.440	0.44	440	1	1	7	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:07:19.495	439.495	439495	00:07:19.975	439.975	439975	00:00:00.480	0.48	480	1	1	7	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:07:20.735	440.735	440735	00:07:21.215	441.215	441215	00:00:00.480	0.48	480	1	1	7	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:10:22.271	622.271	622271	00:10:23.151	623.151	623151	00:00:00.880	0.88	880	1	1	8	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:11:48.535	708.535	708535	00:11:49.095	709.095	709095	00:00:00.560	0.56	560	1	1	8	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:00:25.720	25.72	25720	00:00:30.720	30.72	30720	00:00:05.000	5.0	5000		1	6	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:05:57.780	357.78	357780	00:06:02.661	362.661	362661	00:00:04.881	4.881	4881		1	7	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:06:41.712	401.712	401712	00:06:47.833	407.833	407833	00:00:06.121	6.121	6121		1	7	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:07:17.324	437.324	437324	00:07:22.285	442.285	442285	00:00:04.961	4.961	4961		1	7	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:10:20.400	620.4	620400	00:10:24.721	624.721	624721	00:00:04.321	4.321	4321		1	8	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:10:59.912	659.912	659912	00:11:02.593	662.593	662593	00:00:02.681	2.681	2681		1	8	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:11:45.704	705.704	705704	00:11:50.345	710.345	710345	00:00:04.641	4.641	4641		1	8	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:00:00.000	0.0	0	00:00:45.240	45.24	45240	00:00:45.240	45.24	45240			6	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:05:27.040	327.04	327040	00:07:27.520	447.52	447520	00:02:00.480	120.48	120480			7	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:09:57.760	597.76	597760	00:11:54.280	714.28	714280	00:01:56.520	116.52	116520			8	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:15:18.252	918.252	918252	00:15:18.612	918.612	918612	00:00:00.360	0.36	360	1		1	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:15:21.053	921.053	921053	00:15:21.573	921.573	921573	00:00:00.520	0.52	520	1	1	1	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:22:59.161	1379.161	1379161	00:23:00.161	1380.161	1380161	00:00:01.000	1.0	1000	1	1	2	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:23:01.241	1381.241	1381241	00:23:01.962	1381.962	1381962	00:00:00.721	0.721	721	1	1	2	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
